Cell_ID,Cell_Type,Disease_Status,Gene_E_Housekeeping,Gene_A_Oncogene,Gene_B_Immune,Gene_C_Stromal,Gene_D_Therapy,Pathway_Score_Inflam,UMAP_1
C0625,Fibroblast,Healthy_Control,5.043882875921059,3.975331384918722,3.930050950094631,13.426261718901374,2.4621413975117754,6.1826857381567955,9.474761034635375
C0626,Fibroblast,Tumor,6.128055485048635,3.4058515204083326,2.0579815224291687,13.539376258165243,1.7972589314497314,1.522850326536827,10.053822575096852
C0627,Cancer,Tumor,4.672925733813972,13.219169006764684,3.220578627174308,2.8387769432608523,10.24510460441756,6.4235805841503595,2.3560510172326232
C0628,T_Cell,Tumor,4.925652363224568,1.865852076975833,11.896528845216796,3.0930771525870906,2.3851706140466686,10.869583062969646,7.283245814583369
C0629,T_Cell,Tumor,4.960101890643198,4.720573664876534,11.237843081109345,4.7426428183500295,1.9071289822745592,9.163076104745892,8.258356037404454
C0630,Cancer,Tumor,4.924614700082165,12.321262586138388,2.425545097947452,3.310517921060056,10.83637279368779,2.5397716842223605,1.4782033512314825
C0631,Cancer,Tumor,4.471873935679381,12.855108099996746,2.3657088682359255,2.5296003678277184,10.848221224156969,8.64316767054434,1.4513274550696411
C0632,Fibroblast,Healthy_Control,4.248183784391139,4.358481220992913,3.089391546456034,12.920708972431274,2.9112996177363035,2.118550368807177,11.150832230870064
C0633,Fibroblast,Healthy_Control,5.186604090718471,1.9377929793961337,3.4506230116342413,13.21259722793913,3.4417490144569016,4.620472904310773,13.512076899289285
C0634,Fibroblast,Tumor,4.670531537517947,2.319632060312686,2.478187989089939,12.584824255155022,5.761332100174395,3.7290839904767568,11.736823315726602
C0635,Fibroblast,Tumor,6.018085827712352,5.827320214639175,2.258696770473487,12.842035243317858,2.179508117977442,2.3313786001823376,10.4115767701733
C0636,Cancer,Tumor,4.939314481713841,13.914866211918875,2.9756822846109765,2.372360561858686,10.657923753957835,9.494861922271365,1.7851395050189243
C0637,Fibroblast,Tumor,4.851928987655951,2.945571522493994,1.6649338926597532,12.875730494857095,2.9273998299989077,2.312502311200088,11.106796001570547
C0638,Cancer,Tumor,5.5490381848829475,13.92046136197219,2.8779672203048365,4.884073048137852,10.996319785265483,6.6851646259186985,2.004633516346866
C0639,Fibroblast,Tumor,5.1788447159604205,4.774782312852789,4.725026550735961,13.36465351634384,2.1998105900242892,2.9050718457932634,12.311254009294114
C0640,T_Cell,Tumor,4.888838000278025,5.6321900521896255,11.264673479765712,7.5212960225631855,2.0372153053786253,7.533411909690814,7.411442909437355
C0641,T_Cell,Tumor,4.667151336180106,2.5017425356067906,11.68727081346109,2.5664883456148098,1.2826537508618858,9.736477527076925,6.740468459796027
C0642,T_Cell,Tumor,7.165826607255873,2.5825104454101564,12.96893360363447,3.8924759094924335,0.6038076256868767,13.095793704110518,8.305044243228423
C0643,T_Cell,Tumor,5.158012667955697,4.670066532150347,12.636034258861116,3.5653821899752995,3.4897015073230486,8.717107254958382,6.085888690342928
C0644,Fibroblast,Healthy_Control,5.543555356607539,4.7247089002156875,2.903754498685311,14.11251260675353,2.4717052142600955,3.9584469661005373,10.810188467419065
C0645,Cancer,Tumor,4.492559371945175,12.300214066401542,2.792491170219303,2.7051140191002885,9.165103166448658,6.046463528305987,2.1310209912853337
C0646,T_Cell,Tumor,4.696454804857977,2.617905271154788,10.905756192170756,2.9281053991275745,1.3600336856863642,11.371517535745316,6.446648098910658
C0647,Fibroblast,Tumor,6.142133090619965,3.4911365462790194,3.3379495883797867,13.792261372240283,5.145548552484258,5.24242058866704,10.96375733006227
C0648,Cancer,Tumor,5.719083053718191,13.777483702410953,1.8402144474364102,2.7981217530664644,11.35497974307968,5.815838968084702,1.0090736607529296
C0649,Cancer,Tumor,5.207558705823911,13.816535001025803,1.455846903766369,1.8330121498844498,9.651449768573935,5.169292715855516,1.4731623393031694
C0650,T_Cell,Tumor,4.789377943310108,2.287438117545631,12.947786630643307,5.124671881284487,2.76417204399014,9.964672226117335,6.510280717718294
C0651,T_Cell,Healthy_Control,4.860383595674272,3.802575346589548,12.226974512344412,4.45159692142916,1.0074582296086274,9.204199188489186,7.055331341026764
C0652,Cancer,Tumor,4.650709514467135,12.887211166879641,3.7866735552954767,2.880976968559492,10.373228602459806,5.955902510501883,1.2692642337698197
C0653,Fibroblast,Tumor,4.432950858084959,2.4533206551371336,2.2408746674272515,13.560763105439886,2.4748355806780458,1.0,11.929068890264954
C0654,Fibroblast,Healthy_Control,5.4554627551855885,3.7304077181319952,3.311199259707498,14.631341075398367,3.278829124077462,3.6104273622474854,11.269849731027612
C0655,Fibroblast,Healthy_Control,5.249915001455195,3.5949119128229157,2.4680138850138817,15.182691455013028,1.822143991973663,3.0007862884657097,11.516690853741473
C0656,Fibroblast,Tumor,5.354233728368772,5.009359300014652,2.5592427316695656,13.427909812804685,2.3460993629802207,3.13818074210627,11.101017144453525
C0657,T_Cell,Tumor,4.810767907673354,2.740672160003108,12.904015556449904,2.7238551641913964,2.0191588334947723,11.309442456324572,6.695904700878693
C0658,Fibroblast,Healthy_Control,5.1036862800300025,4.078831809270253,2.7109817771536178,15.39431378648828,3.0088138672392266,2.703650744870827,11.234360447543795
C0659,Cancer,Tumor,4.765325285224875,12.120164086436949,2.270250515573337,3.4170249129463004,8.77023431041555,6.714741395871014,1.641954964633222
C0660,Fibroblast,Tumor,4.627018875908094,3.3899207051648426,1.8270351565310479,13.152263615086007,2.0760725218215357,2.821677218231375,9.305011153180509
C0661,Cancer,Tumor,5.875284400245803,14.431322869500612,3.1995469506557757,3.614458849089616,10.26535945337205,6.163001642554155,1.5234871414028042
C0662,Fibroblast,Healthy_Control,5.035854699028389,4.568991117390196,4.014169253445889,14.865412703909014,3.143270148603229,2.8322316644512258,11.470373165196358
C0663,Fibroblast,Healthy_Control,5.233509051479899,4.5802957606823425,2.207220778741492,13.26826266521643,3.520830458921404,3.0174961930532556,10.498730641308377
C0664,Cancer,Tumor,5.407734989282623,15.01423606366767,3.5593205292350962,4.599289445913249,10.027297004022035,9.063450190830306,2.107264346338946
C0665,Cancer,Tumor,5.042154675526919,13.186116588983772,2.095752811632784,3.0884523959469212,9.021971624024491,6.516603699607652,1.7489141834388278
C0666,Fibroblast,Tumor,5.096052329227446,4.483136570544695,3.6297007176929728,14.056163940964367,2.5372408931910297,5.385956144826136,10.722253169282427
C0667,Fibroblast,Tumor,4.464112489246895,7.376981049963487,2.8766195304823405,12.41360866120075,3.3814279843761277,5.600463251759097,11.379332347484722
C0668,Cancer,Tumor,4.549758103752143,13.161545619737787,3.104552977265488,4.729291758363491,9.056066850790364,8.255598756747593,1.2419855867078862
C0669,T_Cell,Healthy_Control,4.5263548661059545,6.178970649893296,11.269495638374837,2.642741762327395,0.9747287157932836,12.162453991944858,7.193758697513622
C0670,T_Cell,Tumor,5.284922940912993,5.147098769475628,12.196289108198323,3.85861577888503,1.579482115323159,11.52476722126846,6.818054872393033
C0671,Fibroblast,Tumor,5.010492356321115,3.4004285587245415,2.3441597641795564,12.016990653711082,3.1081967343604857,2.2848431688951383,11.384303675780126
C0672,T_Cell,Tumor,4.549795983890942,3.5049312960092074,11.488441409968651,3.3383131191245825,0.56480621888059,11.556195761724663,7.94277731818585
C0673,Cancer,Tumor,5.2715708216448,13.909677186280229,1.7390186396487826,3.525100390536027,9.630624471216068,1.9354661198296554,1.194716735545836
C0674,Fibroblast,Tumor,5.252337733161356,5.043036429337178,2.2150987024348296,12.638090321552262,3.367775629119423,5.186078398719807,11.631558782295128
C0675,Cancer,Tumor,4.641970508125165,14.33428073626635,2.3997390803348626,3.1918377988311035,10.589930046343916,7.255090728092608,1.290726413647967
C0676,Fibroblast,Healthy_Control,4.961394805542601,3.152538936942016,3.150205726782148,13.613118691252344,2.0546705861597214,5.923826594278966,10.796214224304846
C0677,T_Cell,Healthy_Control,5.254268874037603,1.759929254620185,12.453118149342048,3.994720003747193,2.211252485156796,8.811086792914598,6.723314873485957
C0678,Cancer,Tumor,4.566927438439236,14.779456821921107,2.3363776692347558,3.423209112397462,10.929365007315656,8.045983585304565,0.3183953067841656
C0679,Fibroblast,Tumor,5.264281286331408,1.8580405762689187,2.6981180465169565,15.162382514811444,3.465525183210179,3.7112475041217436,11.350249423208238
C0680,T_Cell,Tumor,5.126843955126331,2.2819221597912582,13.920059496620219,4.871150834515489,1.489877772517945,10.909418107930904,7.198832557852882
C0681,Fibroblast,Tumor,4.503213406825448,3.236568928098136,2.969783137472114,13.277184797426592,1.3122096191658237,3.1422680846141278,11.114065276083194
C0682,Fibroblast,Healthy_Control,5.085471591931983,2.4111840188218023,2.390877813103664,12.124831382319217,3.0461570303643204,2.326650991200467,12.088164284876324
C0683,Fibroblast,Tumor,5.1600005463101235,4.202521554921953,1.6499253748594813,12.814581242663063,4.750845404632671,2.0332457471306804,12.165234791076651
C0684,T_Cell,Tumor,4.6740142861595055,3.3637905812640607,11.157078784949132,1.5746854815241766,2.7188578806991535,7.911827489242913,7.915563643013494
C0685,Cancer,Tumor,4.710859930171383,14.97953539701189,2.129980746382347,3.114728460651456,10.63592692534454,7.959349464690961,1.335270121319527
C0686,Fibroblast,Tumor,4.49907357091604,2.090349919092477,5.408304760102614,15.283054200913458,3.0060261317033214,3.5342499963918,10.799763306592778
C0687,T_Cell,Tumor,4.757272481294862,2.9458959794182515,11.160908616407884,4.309822021353496,2.8076842357021454,8.237866631632924,6.287289854854788
C0688,T_Cell,Healthy_Control,4.969193484673853,3.7510261460423107,11.893596523514232,3.4042802896353264,2.140444650127761,12.438931465101126,7.0432857383590335
C0689,T_Cell,Tumor,4.7121577739768465,3.80381743889805,12.210020367194655,2.5978230837647214,0.6146218188013657,8.805106854183826,7.005777359848772
C0690,T_Cell,Tumor,4.2902421724700766,4.8175098662211315,13.07594289577179,3.4485934730299688,2.8012585151959137,11.452054494698027,7.376911426998582
C0691,Fibroblast,Tumor,4.644924719331781,2.687881400922939,2.8534724106304936,16.737531905154,2.1520368760928803,1.597743187660702,10.25180751484883
C0692,Fibroblast,Healthy_Control,4.772342612357799,3.160539306032703,2.4115931627424083,15.436614053683904,2.9088429115383656,5.332531278410761,10.73801712560673
C0693,T_Cell,Tumor,5.397541148711976,4.502079656787407,11.360308641430194,3.149010422430843,2.6178141352402786,12.154503186230341,5.813538088803637
C0694,T_Cell,Tumor,5.279288565654665,1.6871019417847979,12.19507456923722,2.0201004295492173,1.2316813437914673,9.029672856501522,6.498772888905235
C0695,Fibroblast,Tumor,5.407986943492133,4.306543024253248,2.2791449226627605,16.9124207907372,2.066920477439412,1.6197156967488102,11.624844192794423
C0696,Fibroblast,Healthy_Control,4.621616880323859,4.941242134388628,1.9887826765772303,12.59663196921698,3.322833788707344,4.224257915060955,10.229002545393113
C0697,Fibroblast,Tumor,5.0459332792244265,2.3088310390124307,2.4114445834192595,13.95075866797411,1.9827505662726326,3.2718296960258577,12.22078471796481
C0698,Fibroblast,Tumor,3.906963990799799,3.3408874426614785,1.8515328972036769,11.96905549713397,2.673401825703324,1.9523706873998738,11.706231736270977
C0699,T_Cell,Tumor,5.192670612293366,6.436246170256237,14.189456311823607,2.9727407897274047,3.1049517280230656,12.612603087872113,7.3508688062760745
C0700,T_Cell,Tumor,5.287791176562291,4.758101321072837,12.45412363140926,1.9663878873323197,3.8253332181753636,11.039917073164961,7.933475291076979
C0701,Cancer,Tumor,4.803705808770797,14.404551644986764,4.816494334054983,2.247566658027731,8.596203024443007,9.527460144369307,1.415276363478711
C0702,T_Cell,Tumor,5.123984034054403,5.365348698137119,12.331761341515115,2.432488875937998,1.6510104261331908,13.831074910642467,6.483732863262947
C0703,Cancer,Tumor,4.277407119376908,17.207174969972684,4.668342209569035,3.881474403000154,11.298133877350061,11.630908296835756,1.4328403732486923
C0704,Fibroblast,Healthy_Control,4.593100274738342,3.770581108637169,3.2065911695730893,13.206432466476276,2.501037593361103,2.594781670921041,9.796808326932771
C0705,Cancer,Tumor,5.36994323747287,13.231041915752485,3.6025621206876477,8.177576202817285,10.680220502083014,6.93839295405024,2.333516668247654
C0706,Fibroblast,Tumor,5.23549266241661,5.360639208944489,1.4238181476093503,14.831583114334196,3.771416086878914,4.76251628342647,10.755777995414824
C0707,Cancer,Tumor,4.774931868897717,13.499116304792317,2.115195376437486,4.866652607098468,9.334068123018797,4.436040500896509,0.9713552603292243
C0708,Cancer,Tumor,5.3945933986932,12.674819086293262,2.8803693213469197,3.9161299020024183,10.270878250015734,5.083623742876435,1.052318529861867
C0709,Cancer,Tumor,5.0442963542129915,13.07900191218054,2.9031406726529,3.629962374108036,10.336116054016266,7.441518230214691,1.5116035067318179
C0710,Fibroblast,Tumor,4.731139239966967,4.194603903472089,2.7763560613923812,14.921417258084126,3.8242871900419027,2.7764407575015575,11.083736114556583
C0711,T_Cell,Tumor,4.88527450248385,3.181721010481369,12.296861835362684,1.4968315578630575,0.679372219951877,8.578892821077622,6.897727160438917
C0712,T_Cell,Tumor,4.754227488002937,3.2690182239612855,12.341255949033618,2.6905961154625855,3.3300387219593484,9.613334192504013,6.894615271986711
C0713,Cancer,Tumor,4.421060076267673,12.580190508709727,3.768746436693543,2.1035716233292927,10.556872444683991,8.274502985945757,1.8848315461676108
C0714,T_Cell,Tumor,5.639632176998112,6.303866766200818,12.536305513051378,1.7665277840119338,0.9719382563944605,12.293754520118144,6.230926972814243
C0715,Fibroblast,Healthy_Control,4.70112360823256,3.3076025814997814,4.207085748207466,12.56235965482518,2.730400930454786,2.014591461387938,11.157633994853501
C0716,T_Cell,Tumor,4.57878484909414,2.8933545314975824,13.218224861875132,2.258154815114384,2.7355232950540116,10.529181191680697,6.777495975419215
C0717,Fibroblast,Tumor,4.271257134841007,3.007193434241736,3.012067925741055,14.929855575230318,2.006337300939787,6.045898736557491,9.601408419097694
C0718,Cancer,Tumor,3.8248582452388233,15.010872667556274,5.593584608669362,3.4135098943109505,9.10818823765877,8.87389730294776,0.7416877343948477
C0719,Cancer,Tumor,5.3357956062269185,14.610909443685662,4.424516459454566,1.694044534358673,9.863292151874083,7.557789059351234,0.9456133991209841
C0720,T_Cell,Tumor,5.385048305980169,3.1219760140011465,11.190219002996848,3.6762275146283963,1.4702826762991812,9.901081411207127,8.169275173575507
C0721,T_Cell,Tumor,5.603940161511633,3.7894740549890993,12.232863456038526,2.3625744758934104,2.0874989956023025,11.230829527655464,7.31675283866466
C0722,T_Cell,Tumor,4.901767599914192,4.140747961011329,10.564914772606121,3.3802878408797215,2.7175254470486494,9.107932006416169,7.189692594608028
C0723,Fibroblast,Tumor,4.817926068833462,2.9011632729330716,1.6528469839523914,13.775189434939783,3.108996117153932,4.20343533686021,10.659119764471937
C0724,Cancer,Tumor,4.729486732996097,12.141848112199906,2.4200779359968054,2.577964508525083,9.836551764162454,4.872170831115551,1.1413559937036961
C0725,T_Cell,Healthy_Control,4.772692271163457,4.514651747934092,11.14206190024916,3.559626834693581,2.7230626320774447,11.758695194765746,6.171984151108491
C0726,T_Cell,Tumor,5.563143580950484,2.959995901121355,11.424914918533533,3.785715237892489,1.7507735379637732,12.76159790941933,6.771513466923296
C0727,Cancer,Tumor,4.9620443109124945,14.393981419685074,3.16628440524807,3.134372749466046,9.234172483852605,7.417806795007817,2.46292655826654
C0728,T_Cell,Tumor,5.16639843167348,4.2078576170909745,13.236140089465982,2.604621564968664,3.140962441623696,10.27980562746513,6.077317869302217
C0729,Fibroblast,Healthy_Control,4.760591717741958,3.8218858462331515,4.163159689341243,13.314281058213975,1.298033922245605,4.759456529763717,10.589500419870422
C0730,Cancer,Tumor,5.675843021343208,13.208922273103598,3.2545426597128597,3.1603784393499033,9.905820214319323,5.720662084421403,2.148330945426932
C0731,Fibroblast,Tumor,4.114274373666627,2.975935698890539,1.9998273357171286,13.679267255645751,2.5293621069987076,3.8397613193983045,11.646432132654809
C0732,T_Cell,Tumor,4.404883530874141,2.4782752407344364,11.375024692403725,3.0321061105596008,1.1092469430600604,10.154373248790694,6.495621632990016
